GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist,Accident
FALSE,Adult,Middle,Normal,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero,None
TRUE,Adolescent,Middle,Adventurous,Older,Severe,Tank,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Rural,FALSE,Million,HundredThou,FALSE,Thousand,Good,FALSE,Thousand,Many,Severe
FALSE,Adult,Prole,Cautious,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,TRUE,TenThou,TenThou,FALSE,TenThou,Poor,FALSE,TenThou,One,Severe
FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Mild
FALSE,Adult,Middle,Normal,Older,None,Football,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
TRUE,Adolescent,Middle,Normal,Current,Mild,Tank,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,TenThou,TenThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many,Moderate
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Current,None,Football,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,Moderate,Football,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,Million,HundredThou,TRUE,Thousand,Fair,TRUE,Thousand,Many,Moderate
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,Tank,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adolescent,Middle,Normal,Older,None,EggShell,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One,None
TRUE,Adolescent,Middle,Normal,Older,Moderate,Football,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many,Moderate
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Senior,Prole,Cautious,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,Zero,None
FALSE,Adolescent,Prole,Adventurous,Current,Severe,EggShell,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many,Severe
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,HundredThou,HundredThou,FALSE,Thousand,Poor,FALSE,Thousand,Many,Moderate
FALSE,Senior,Prole,Normal,Older,None,EggShell,SportsCar,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Adult,Prole,Normal,Current,Moderate,EggShell,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many,Moderate
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Moderate
FALSE,Senior,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Normal,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Secure,FALSE,HundredThou,TenThou,TRUE,HundredThou,Poor,FALSE,Thousand,Many,Severe
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Adventurous,Current,None,EggShell,SportsCar,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One,None
FALSE,Adolescent,Middle,Normal,Current,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Cautious,Current,Mild,Football,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero,Mild
FALSE,Adult,Middle,Cautious,Older,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,Moderate,Football,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,FALSE,Thousand,Zero,Moderate
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,None
FALSE,Adult,UpperMiddle,Normal,Older,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,Mild,Football,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One,Mild
FALSE,Adult,Prole,Normal,Older,None,Football,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero,None
FALSE,Adolescent,Prole,Normal,Older,Severe,EggShell,SportsCar,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,HundredThou,HundredThou,FALSE,HundredThou,Fair,TRUE,Thousand,Many,Severe
FALSE,Senior,Middle,Cautious,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Current,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Older,None,Football,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adolescent,Prole,Cautious,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Current,Mild,Football,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Adult,Middle,Cautious,Older,None,EggShell,SportsCar,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Older,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adolescent,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Older,None,Football,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Adult,Prole,Cautious,Current,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,Football,SportsCar,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Rural,TRUE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Older,Mild,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,Mild
FALSE,Adult,Prole,Normal,Older,None,Football,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One,None
FALSE,Adult,Middle,Cautious,Older,None,EggShell,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Adult,UpperMiddle,Normal,Older,None,Tank,Luxury,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Current,Mild,EggShell,SportsCar,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many,Mild
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Senior,UpperMiddle,Normal,Current,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Rural,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Adventurous,Current,None,Tank,FamilySedan,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Cautious,Current,None,Tank,Luxury,Poor,TwentyThou,TRUE,SubStandard,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Cautious,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Current,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
TRUE,Adolescent,UpperMiddle,Adventurous,Current,None,Tank,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,One,None
FALSE,Adult,Prole,Adventurous,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,Wealthy,Normal,Current,None,Football,Luxury,Excellent,FiftyThou,TRUE,Expert,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Adult,Prole,Normal,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Current,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Cautious,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,Mild
TRUE,Adolescent,UpperMiddle,Adventurous,Current,None,Tank,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adolescent,UpperMiddle,Adventurous,Current,None,Football,Luxury,Poor,FiveThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Cautious,Current,Moderate,Football,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,Mild
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,None
FALSE,Adult,UpperMiddle,Cautious,Current,None,EggShell,SportsCar,Excellent,FiveThou,TRUE,Expert,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Adventurous,Current,Severe,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Many,Severe
FALSE,Adolescent,Middle,Normal,Older,None,Football,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many,Mild
FALSE,Adult,Prole,Normal,Older,Moderate,Football,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many,Moderate
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Senior,Wealthy,Cautious,Current,None,Football,SuperLuxury,Excellent,FiftyThou,TRUE,Expert,TRUE,Thousand,FALSE,Million,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Current,Mild,EggShell,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Many,Mild
FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Economy,Poor,Domino,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,TenThou,TRUE,TenThou,Poor,FALSE,Thousand,Many,Severe
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,TRUE,Thousand,Many,None
FALSE,Adult,Prole,Psychopath,Older,Severe,Football,FamilySedan,Poor,FiveThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,FALSE,Million,Many,Severe
FALSE,Adult,Middle,Adventurous,Older,None,Tank,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Cautious,Current,None,Football,FamilySedan,Excellent,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Psychopath,Older,Moderate,Football,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Fair,FALSE,Thousand,Many,Moderate
FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,TenThou,FALSE,Million,Fair,FALSE,Million,Many,Severe
FALSE,Adult,UpperMiddle,Adventurous,Current,None,Tank,Luxury,Excellent,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
TRUE,Adolescent,Prole,Adventurous,Older,Mild,Football,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many,Mild
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
